Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;100000;10;0;1;4000000000;463509;1726126771123809553
1;100000;10;0;1;4000000000;437037;1726126771133791513
2;100000;10;0;1;4000000000;439850;1726126771143831605
3;100000;10;0;1;4000000000;417981;1726126771153787436
4;100000;10;0;1;4000000000;354528;1726126771163746122
5;100000;10;0;1;4000000000;338160;1726126771173732337
6;100000;10;0;1;4000000000;353552;1726126771183738751
7;100000;10;0;1;4000000000;334889;1726126771193733967
8;100000;10;0;1;4000000000;346761;1726126771203732675
9;100000;10;0;1;4000000000;335319;1726126771213735361
10;100000;10;0;1;4000000000;346951;1726126771223727856
11;100000;10;0;1;4000000000;335297;1726126771233737002
12;100000;10;0;1;4000000000;348711;1726126771243735942
13;100000;10;0;1;4000000000;343458;1726126771253708341
14;100000;10;0;1;4000000000;379385;1726126771263733599
15;100000;10;0;1;4000000000;328646;1726126771273732482
16;100000;10;0;1;4000000000;342398;1726126771283732557
17;100000;10;0;1;4000000000;327232;1726126771293735543
18;100000;10;0;1;4000000000;339956;1726126771303733618
19;100000;10;0;1;4000000000;325915;1726126771313736119
20;100000;10;0;1;4000000000;330987;1726126771323733359
21;100000;10;0;1;4000000000;325663;1726126771333735593
22;100000;10;0;1;4000000000;330022;1726126771343733184
23;100000;10;0;1;4000000000;326130;1726126771353739454
24;100000;10;0;1;4000000000;332533;1726126771363737477
25;100000;10;0;1;4000000000;326047;1726126771373735040
26;100000;10;0;1;4000000000;337343;1726126771383736789
27;100000;10;0;1;4000000000;324848;1726126771393735860
28;100000;10;0;1;4000000000;340589;1726126771403734632
29;100000;10;0;1;4000000000;324060;1726126771413736755
30;100000;10;0;1;4000000000;338293;1726126771423739259
31;100000;10;0;1;4000000000;324824;1726126771433738096
32;100000;10;0;1;4000000000;335926;1726126771443738731
33;100000;10;0;1;4000000000;324673;1726126771453740531
34;100000;10;0;1;4000000000;334618;1726126771463736852
35;100000;10;0;1;4000000000;324502;1726126771473736779
36;100000;10;0;1;4000000000;335310;1726126771483733413
37;100000;10;0;1;4000000000;324341;1726126771493737503
38;100000;10;0;1;4000000000;334795;1726126771503739673
39;100000;10;0;1;4000000000;323536;1726126771513739366
40;100000;10;0;1;4000000000;334522;1726126771523739002
41;100000;10;0;1;4000000000;323900;1726126771533740273
42;100000;10;0;1;4000000000;334541;1726126771543739272
43;100000;10;0;1;4000000000;324380;1726126771553742585
44;100000;10;0;1;4000000000;333722;1726126771563735150
45;100000;10;0;1;4000000000;323497;1726126771573738372
46;100000;10;0;1;4000000000;326577;1726126771583735680
47;100000;10;0;1;4000000000;323274;1726126771593739464
48;100000;10;0;1;4000000000;336229;1726126771603740344
49;100000;10;0;1;4000000000;322963;1726126771613742094
