Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;850000;10;0;1;10000000000;2828776;1726100182502910310
1;850000;10;0;1;10000000000;3101855;1726100182513015192
2;850000;10;0;1;10000000000;2748252;1726100182522980995
3;850000;10;0;1;10000000000;2704852;1726100182535137428
4;850000;10;0;1;10000000000;2762772;1726100182542964768
5;850000;10;0;1;10000000000;2738351;1726100182552934472
6;850000;10;0;1;10000000000;2677585;1726100182562980869
7;850000;10;0;1;10000000000;2543031;1726100182572987788
8;850000;10;0;1;10000000000;2654200;1726100182582955089
9;850000;10;0;1;10000000000;2607950;1726100182592916717
10;850000;10;0;1;10000000000;2708993;1726100182602986095
11;850000;10;0;1;10000000000;2673848;1726100182612934903
12;850000;10;0;1;10000000000;2644065;1726100182622951265
13;850000;10;0;1;10000000000;2659663;1726100182632950587
14;850000;10;0;1;10000000000;2715116;1726100182642980484
15;850000;10;0;1;10000000000;2622082;1726100182652949654
16;850000;10;0;1;10000000000;2523598;1726100182662919846
17;850000;10;0;1;10000000000;2524652;1726100182672989363
18;850000;10;0;1;10000000000;2501946;1726100182682982413
19;850000;10;0;1;10000000000;2517016;1726100182692995605
20;850000;10;0;1;10000000000;2445112;1726100182702986702
21;850000;10;0;1;10000000000;2426924;1726100182712990219
22;850000;10;0;1;10000000000;2581366;1726100182722958322
23;850000;10;0;1;10000000000;2558457;1726100182732990316
24;850000;10;0;1;10000000000;2564026;1726100182742989344
25;850000;10;0;1;10000000000;2661147;1726100182752969785
26;850000;10;0;1;10000000000;2547776;1726100182762947421
27;850000;10;0;1;10000000000;2518625;1726100182772989179
28;850000;10;0;1;10000000000;2611727;1726100182782969750
29;850000;10;0;1;10000000000;2591716;1726100182792917161
30;850000;10;0;1;10000000000;2467130;1726100182802985949
31;850000;10;0;1;10000000000;2639596;1726100182812901086
32;850000;10;0;1;10000000000;2560891;1726100182822921903
33;850000;10;0;1;10000000000;2472140;1726100182832990862
34;850000;10;0;1;10000000000;2606898;1726100182842942943
35;850000;10;0;1;10000000000;2655125;1726100182852958417
36;850000;10;0;1;10000000000;2474500;1726100182862991588
37;850000;10;0;1;10000000000;2643842;1726100182872963632
38;850000;10;0;1;10000000000;2557079;1726100182882926456
39;850000;10;0;1;10000000000;2507790;1726100182892890266
40;850000;10;0;1;10000000000;2640875;1726100182902956076
41;850000;10;0;1;10000000000;2605445;1726100182912947739
42;850000;10;0;1;10000000000;2460375;1726100182922990852
43;850000;10;0;1;10000000000;2740831;1726100182932962107
44;850000;10;0;1;10000000000;2526007;1726100182942949444
45;850000;10;0;1;10000000000;2472828;1726100182952994777
46;850000;10;0;1;10000000000;2518759;1726100182962990110
47;850000;10;0;1;10000000000;2610552;1726100182972929542
48;850000;10;0;1;10000000000;2540734;1726100182982988601
49;850000;10;0;1;10000000000;2537266;1726100182992949397
