Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;200;10;0;6;1000000000;187426;1726114043309676056
1;200;10;0;6;1000000000;323724;1726114043319717248
2;200;10;0;6;1000000000;322832;1726114043329754804
3;200;10;0;6;1000000000;492592;1726114043339722325
4;200;10;0;6;1000000000;327789;1726114043349765682
5;200;10;0;6;1000000000;325618;1726114043359745001
6;200;10;0;6;1000000000;327574;1726114043369773890
7;200;10;0;6;1000000000;320030;1726114043379737597
8;200;10;0;6;1000000000;124985;1726114043389606276
9;200;10;0;6;1000000000;121275;1726114043399602307
10;200;10;0;6;1000000000;112448;1726114043409592207
11;200;10;0;6;1000000000;103331;1726114043419589537
12;200;10;0;6;1000000000;102888;1726114043429591829
13;200;10;0;6;1000000000;94440;1726114043439588790
14;200;10;0;6;1000000000;89382;1726114043449586153
15;200;10;0;6;1000000000;95794;1726114043459591455
16;200;10;0;6;1000000000;95013;1726114043469585347
17;200;10;0;6;1000000000;100756;1726114043479593211
18;200;10;0;6;1000000000;107340;1726114043489624626
19;200;10;0;6;1000000000;110289;1726114043499598579
20;200;10;0;6;1000000000;141905;1726114043509611064
21;200;10;0;6;1000000000;113828;1726114043519630508
22;200;10;0;6;1000000000;93995;1726114043529585027
23;200;10;0;6;1000000000;83279;1726114043539580787
24;200;10;0;6;1000000000;90846;1726114043549586772
25;200;10;0;6;1000000000;227354;1726114043559666053
26;200;10;0;6;1000000000;196828;1726114043569640263
27;200;10;0;6;1000000000;196298;1726114043579649408
28;200;10;0;6;1000000000;178577;1726114043589635898
29;200;10;0;6;1000000000;192681;1726114043599644178
30;200;10;0;6;1000000000;228405;1726114043609677450
31;200;10;0;6;1000000000;249737;1726114043619681635
32;200;10;0;6;1000000000;241329;1726114043629690851
33;200;10;0;6;1000000000;252031;1726114043639703268
34;200;10;0;6;1000000000;331732;1726114043649747851
35;200;10;0;6;1000000000;339151;1726114043659811793
36;200;10;0;6;1000000000;275329;1726114043669729268
37;200;10;0;6;1000000000;299124;1726114043679726867
38;200;10;0;6;1000000000;462414;1726114043689851819
39;200;10;0;6;1000000000;442260;1726114043699852854
40;200;10;0;6;1000000000;457111;1726114043709842952
41;200;10;0;6;1000000000;444572;1726114043719865698
42;200;10;0;6;1000000000;442243;1726114043729839729
43;200;10;0;6;1000000000;388898;1726114043739829765
44;200;10;0;6;1000000000;312920;1726114043749752867
45;200;10;0;6;1000000000;324837;1726114043759961754
46;200;10;0;6;1000000000;620858;1726114043769915502
47;200;10;0;6;1000000000;573576;1726114043779903640
48;200;10;0;6;1000000000;737332;1726114043790019940
49;200;10;0;6;1000000000;626956;1726114043799972413
