Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;1000000;10;0;1;8000000000;26217584;1726139081589993457
1;1000000;10;0;1;8000000000;6519379;1726139081612651578
2;1000000;10;0;1;8000000000;3029738;1726139081619947432
3;1000000;10;0;1;8000000000;3187177;1726139081630073716
4;1000000;10;0;1;8000000000;3045245;1726139081639962639
5;1000000;10;0;1;8000000000;2957405;1726139081650011970
6;1000000;10;0;1;8000000000;2865120;1726139081659953048
7;1000000;10;0;1;8000000000;2860517;1726139081670010974
8;1000000;10;0;1;8000000000;2845566;1726139081679944542
9;1000000;10;0;1;8000000000;2852959;1726139081690015725
10;1000000;10;0;1;8000000000;2837348;1726139081700016776
11;1000000;10;0;1;8000000000;2841350;1726139081710017901
12;1000000;10;0;1;8000000000;2843964;1726139081720015006
13;1000000;10;0;1;8000000000;2851844;1726139081730013918
14;1000000;10;0;1;8000000000;2852239;1726139081739943417
15;1000000;10;0;1;8000000000;2899900;1726139081749975060
16;1000000;10;0;1;8000000000;2858518;1726139081760015240
17;1000000;10;0;1;8000000000;2921385;1726139081770014629
18;1000000;10;0;1;8000000000;2860111;1726139081779930125
19;1000000;10;0;1;8000000000;2884142;1726139081790014968
20;1000000;10;0;1;8000000000;2856744;1726139081799945135
21;1000000;10;0;1;8000000000;2921895;1726139081809981066
22;1000000;10;0;1;8000000000;2868450;1726139081819990948
23;1000000;10;0;1;8000000000;2981888;1726139081829986397
24;1000000;10;0;1;8000000000;2829824;1726139081839957958
25;1000000;10;0;1;8000000000;2851485;1726139081850025701
26;1000000;10;0;1;8000000000;2856987;1726139081859948642
27;1000000;10;0;1;8000000000;2822311;1726139081870026192
28;1000000;10;0;1;8000000000;2831742;1726139081879958829
29;1000000;10;0;1;8000000000;2822070;1726139081890025878
30;1000000;10;0;1;8000000000;2889931;1726139081899947996
31;1000000;10;0;1;8000000000;2933670;1726139081910019169
32;1000000;10;0;1;8000000000;2888370;1726139081919961775
33;1000000;10;0;1;8000000000;2884891;1726139081930018473
34;1000000;10;0;1;8000000000;2852333;1726139081939995203
35;1000000;10;0;1;8000000000;2864228;1726139081950018517
36;1000000;10;0;1;8000000000;2883413;1726139081960006715
37;1000000;10;0;1;8000000000;2863608;1726139081970019945
38;1000000;10;0;1;8000000000;2846871;1726139081979946807
39;1000000;10;0;1;8000000000;2842226;1726139081990019904
40;1000000;10;0;1;8000000000;2857817;1726139081999983654
41;1000000;10;0;1;8000000000;2850542;1726139082010027634
42;1000000;10;0;1;8000000000;2849954;1726139082055014721
43;1000000;10;0;1;8000000000;2842115;1726139082059967106
44;1000000;10;0;1;8000000000;2816523;1726139082070028003
45;1000000;10;0;1;8000000000;2790678;1726139082080028410
46;1000000;10;0;1;8000000000;2845117;1726139082090030697
47;1000000;10;0;1;8000000000;2790405;1726139082100030167
48;1000000;10;0;1;8000000000;2801573;1726139082110031171
49;1000000;10;0;1;8000000000;2789706;1726139082120030683
