Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;1000;10;0;4;4000000000;221140;1726120569052979572
1;1000;10;0;4;4000000000;123992;1726120569062142606
2;1000;10;0;4;4000000000;150761;1726120569072148366
3;1000;10;0;4;4000000000;372487;1726120569082358833
4;1000;10;0;4;4000000000;392852;1726120569092319612
5;1000;10;0;4;4000000000;321139;1726120569102287820
6;1000;10;0;4;4000000000;408729;1726120569112361432
7;1000;10;0;4;4000000000;389424;1726120569122364260
8;1000;10;0;4;4000000000;406038;1726120569132327466
9;1000;10;0;4;4000000000;424427;1726120569142372152
10;1000;10;0;4;4000000000;424439;1726120569152362892
11;1000;10;0;4;4000000000;361860;1726120569162316169
12;1000;10;0;4;4000000000;126358;1726120569172144476
13;1000;10;0;4;4000000000;108754;1726120569182140740
14;1000;10;0;4;4000000000;104339;1726120569192132090
15;1000;10;0;4;4000000000;108342;1726120569202139665
16;1000;10;0;4;4000000000;98531;1726120569212137435
17;1000;10;0;4;4000000000;97434;1726120569222135247
18;1000;10;0;4;4000000000;102859;1726120569232137892
19;1000;10;0;4;4000000000;99630;1726120569242142097
20;1000;10;0;4;4000000000;98464;1726120569252142876
21;1000;10;0;4;4000000000;112016;1726120569262145342
22;1000;10;0;4;4000000000;189032;1726120569272193812
23;1000;10;0;4;4000000000;120164;1726120569282152838
24;1000;10;0;4;4000000000;109779;1726120569292142191
25;1000;10;0;4;4000000000;99073;1726120569302141013
26;1000;10;0;4;4000000000;97052;1726120569312141901
27;1000;10;0;4;4000000000;101237;1726120569322145775
28;1000;10;0;4;4000000000;95822;1726120569332141157
29;1000;10;0;4;4000000000;94467;1726120569342141473
30;1000;10;0;4;4000000000;100635;1726120569352170506
31;1000;10;0;4;4000000000;98052;1726120569362146281
32;1000;10;0;4;4000000000;94807;1726120569372141410
33;1000;10;0;4;4000000000;101598;1726120569382147614
34;1000;10;0;4;4000000000;95897;1726120569392143488
35;1000;10;0;4;4000000000;101623;1726120569402147575
36;1000;10;0;4;4000000000;106501;1726120569412139080
37;1000;10;0;4;4000000000;97887;1726120569422145105
38;1000;10;0;4;4000000000;99260;1726120569432144800
39;1000;10;0;4;4000000000;96437;1726120569442143151
40;1000;10;0;4;4000000000;95515;1726120569452146792
41;1000;10;0;4;4000000000;96247;1726120569462146857
42;1000;10;0;4;4000000000;96998;1726120569472136950
43;1000;10;0;4;4000000000;96997;1726120569482147634
44;1000;10;0;4;4000000000;96643;1726120569492146136
45;1000;10;0;4;4000000000;97260;1726120569502145970
46;1000;10;0;4;4000000000;99807;1726120569512148950
47;1000;10;0;4;4000000000;96151;1726120569522146281
48;1000;10;0;4;4000000000;93233;1726120569532146640
49;1000;10;0;4;4000000000;100071;1726120569542150734
