Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;600;10;0;1;13000000000;178080;1726116334810517071
1;600;10;0;1;13000000000;195451;1726116334820521529
2;600;10;0;1;13000000000;190855;1726116334830523278
3;600;10;0;1;13000000000;103270;1726116334840459320
4;600;10;0;1;13000000000;83810;1726116334850482681
5;600;10;0;1;13000000000;81630;1726116334860482308
6;600;10;0;1;13000000000;82682;1726116334870485261
7;600;10;0;1;13000000000;81387;1726116334880488029
8;600;10;0;1;13000000000;82826;1726116334890486127
9;600;10;0;1;13000000000;81763;1726116334900485323
10;600;10;0;1;13000000000;82676;1726116334910486841
11;600;10;0;1;13000000000;81630;1726116334920483034
12;600;10;0;1;13000000000;82658;1726116334930485050
13;600;10;0;1;13000000000;92923;1726116334940452402
14;600;10;0;1;13000000000;79345;1726116334950493565
15;600;10;0;1;13000000000;77240;1726116334960493432
16;600;10;0;1;13000000000;78967;1726116334970496092
17;600;10;0;1;13000000000;77430;1726116334980496363
18;600;10;0;1;13000000000;79050;1726116334990495331
19;600;10;0;1;13000000000;77314;1726116335000496824
20;600;10;0;1;13000000000;79007;1726116335010498153
21;600;10;0;1;13000000000;77383;1726116335020496265
22;600;10;0;1;13000000000;78912;1726116335030499551
23;600;10;0;1;13000000000;77284;1726116335040497877
24;600;10;0;1;13000000000;78784;1726116335050496830
25;600;10;0;1;13000000000;77343;1726116335060494726
26;600;10;0;1;13000000000;78345;1726116335070497953
27;600;10;0;1;13000000000;77556;1726116335080495238
28;600;10;0;1;13000000000;79380;1726116335090498169
29;600;10;0;1;13000000000;77318;1726116335100498173
30;600;10;0;1;13000000000;78932;1726116335110497294
31;600;10;0;1;13000000000;77254;1726116335120497364
32;600;10;0;1;13000000000;78962;1726116335130500139
33;600;10;0;1;13000000000;77370;1726116335140496964
34;600;10;0;1;13000000000;78520;1726116335150498458
35;600;10;0;1;13000000000;77035;1726116335160497906
36;600;10;0;1;13000000000;78849;1726116335170498358
37;600;10;0;1;13000000000;77224;1726116335180498971
38;600;10;0;1;13000000000;78532;1726116335190499834
39;600;10;0;1;13000000000;77704;1726116335200497843
40;600;10;0;1;13000000000;78900;1726116335210501669
41;600;10;0;1;13000000000;77109;1726116335220500675
42;600;10;0;1;13000000000;78584;1726116335230500835
43;600;10;0;1;13000000000;77275;1726116335240505704
44;600;10;0;1;13000000000;78948;1726116335250501489
45;600;10;0;1;13000000000;77560;1726116335260499234
46;600;10;0;1;13000000000;79418;1726116335270501645
47;600;10;0;1;13000000000;77476;1726116335280503270
48;600;10;0;1;13000000000;78922;1726116335290503646
49;600;10;0;1;13000000000;77610;1726116335300501657
