Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;100;10;0;4;4000000000;204731;1726111758324683328
1;100;10;0;4;4000000000;213505;1726111758334282020
2;100;10;0;4;4000000000;195106;1726111758344261037
3;100;10;0;4;4000000000;206785;1726111758354285182
4;100;10;0;4;4000000000;211166;1726111758364271764
5;100;10;0;4;4000000000;216479;1726111758374277388
6;100;10;0;4;4000000000;205617;1726111758384274655
7;100;10;0;4;4000000000;206771;1726111758394310202
8;100;10;0;4;4000000000;204902;1726111758404287619
9;100;10;0;4;4000000000;209138;1726111758414307819
10;100;10;0;4;4000000000;205856;1726111758424293992
11;100;10;0;4;4000000000;208973;1726111758434297951
12;100;10;0;4;4000000000;234238;1726111758444317398
13;100;10;0;4;4000000000;232602;1726111758454333122
14;100;10;0;4;4000000000;230722;1726111758464303866
15;100;10;0;4;4000000000;239502;1726111758474327136
16;100;10;0;4;4000000000;239134;1726111758484324327
17;100;10;0;4;4000000000;231617;1726111758494333450
18;100;10;0;4;4000000000;234322;1726111758504319525
19;100;10;0;4;4000000000;229104;1726111758514329344
20;100;10;0;4;4000000000;237984;1726111758524318920
21;100;10;0;4;4000000000;232306;1726111758534334199
22;100;10;0;4;4000000000;233516;1726111758544320490
23;100;10;0;4;4000000000;234997;1726111758554334501
24;100;10;0;4;4000000000;236085;1726111758564322426
25;100;10;0;4;4000000000;232329;1726111758574344340
26;100;10;0;4;4000000000;233273;1726111758584329152
27;100;10;0;4;4000000000;231974;1726111758594340826
28;100;10;0;4;4000000000;238701;1726111758604322821
29;100;10;0;4;4000000000;234374;1726111758614338695
30;100;10;0;4;4000000000;242379;1726111758624327985
31;100;10;0;4;4000000000;230867;1726111758634345335
32;100;10;0;4;4000000000;228894;1726111758644328068
33;100;10;0;4;4000000000;237949;1726111758654333984
34;100;10;0;4;4000000000;230717;1726111758664321626
35;100;10;0;4;4000000000;239509;1726111758674295722
36;100;10;0;4;4000000000;229265;1726111758684328197
37;100;10;0;4;4000000000;234874;1726111758694341201
38;100;10;0;4;4000000000;235729;1726111758704327850
39;100;10;0;4;4000000000;233048;1726111758714326915
40;100;10;0;4;4000000000;236966;1726111758724327479
41;100;10;0;4;4000000000;239431;1726111758734340722
42;100;10;0;4;4000000000;224264;1726111758744321116
43;100;10;0;4;4000000000;230626;1726111758754348000
44;100;10;0;4;4000000000;258001;1726111758764363586
45;100;10;0;4;4000000000;290858;1726111758774413107
46;100;10;0;4;4000000000;288055;1726111758784376719
47;100;10;0;4;4000000000;234524;1726111758794360453
48;100;10;0;4;4000000000;205122;1726111758804309662
49;100;10;0;4;4000000000;208612;1726111758814302991
