Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;10000;10;0;5;2000000000;386981;1726124293919464423
1;10000;10;0;5;2000000000;353564;1726124293928882790
2;10000;10;0;5;2000000000;436319;1726124293938991955
3;10000;10;0;5;2000000000;301293;1726124293948887027
4;10000;10;0;5;2000000000;267722;1726124293958840749
5;10000;10;0;5;2000000000;445625;1726124293968972305
6;10000;10;0;5;2000000000;443172;1726124293978977973
7;10000;10;0;5;2000000000;428726;1726124293988981559
8;10000;10;0;5;2000000000;431524;1726124293998965728
9;10000;10;0;5;2000000000;441286;1726124294008993139
10;10000;10;0;5;2000000000;417031;1726124294018980313
11;10000;10;0;5;2000000000;430071;1726124294028966404
12;10000;10;0;5;2000000000;399038;1726124294038934984
13;10000;10;0;5;2000000000;187566;1726124294048783035
14;10000;10;0;5;2000000000;141472;1726124294058798183
15;10000;10;0;5;2000000000;135370;1726124294068787484
16;10000;10;0;5;2000000000;129249;1726124294078791112
17;10000;10;0;5;2000000000;153683;1726124294088766558
18;10000;10;0;5;2000000000;144872;1726124294098800695
19;10000;10;0;5;2000000000;130019;1726124294108788887
20;10000;10;0;5;2000000000;130125;1726124294118793227
21;10000;10;0;5;2000000000;133760;1726124294128793125
22;10000;10;0;5;2000000000;130743;1726124294138792728
23;10000;10;0;5;2000000000;236963;1726124294148825131
24;10000;10;0;5;2000000000;207945;1726124294158836691
25;10000;10;0;5;2000000000;142779;1726124294168793516
26;10000;10;0;5;2000000000;135649;1726124294178793378
27;10000;10;0;5;2000000000;143707;1726124294188794804
28;10000;10;0;5;2000000000;132625;1726124294198793803
29;10000;10;0;5;2000000000;126504;1726124294208790710
30;10000;10;0;5;2000000000;140110;1726124294218801616
31;10000;10;0;5;2000000000;128135;1726124294228789612
32;10000;10;0;5;2000000000;124455;1726124294238793050
33;10000;10;0;5;2000000000;129870;1726124294248792893
34;10000;10;0;5;2000000000;127667;1726124294258793972
35;10000;10;0;5;2000000000;130076;1726124294268798341
36;10000;10;0;5;2000000000;137670;1726124294278800232
37;10000;10;0;5;2000000000;134990;1726124294288797525
38;10000;10;0;5;2000000000;132652;1726124294298803728
39;10000;10;0;5;2000000000;135153;1726124294308801222
40;10000;10;0;5;2000000000;128853;1726124294318800189
41;10000;10;0;5;2000000000;130770;1726124294328796126
42;10000;10;0;5;2000000000;133501;1726124294338798089
43;10000;10;0;5;2000000000;133977;1726124294348801197
44;10000;10;0;5;2000000000;124674;1726124294358795430
45;10000;10;0;5;2000000000;128305;1726124294368794356
46;10000;10;0;5;2000000000;129832;1726124294378798285
47;10000;10;0;5;2000000000;126051;1726124294388797394
48;10000;10;0;5;2000000000;131284;1726124294398800448
49;10000;10;0;5;2000000000;139173;1726124294408801190
