Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;10000;10;0;4;13000000000;22401435;1726124203879762954
1;10000;10;0;4;13000000000;347726;1726124203901989608
2;10000;10;0;4;13000000000;219195;1726124203909809360
3;10000;10;0;4;13000000000;194949;1726124203919862053
4;10000;10;0;4;13000000000;104049;1726124203929776200
5;10000;10;0;4;13000000000;104268;1726124203939797868
6;10000;10;0;4;13000000000;101856;1726124203949774579
7;10000;10;0;4;13000000000;104300;1726124203959794457
8;10000;10;0;4;13000000000;101709;1726124203969775748
9;10000;10;0;4;13000000000;103995;1726124203979794397
10;10000;10;0;4;13000000000;101670;1726124203989779164
11;10000;10;0;4;13000000000;103689;1726124203999789842
12;10000;10;0;4;13000000000;101791;1726124204009781996
13;10000;10;0;4;13000000000;103770;1726124204019791255
14;10000;10;0;4;13000000000;101761;1726124204029777597
15;10000;10;0;4;13000000000;116996;1726124204039739665
16;10000;10;0;4;13000000000;101867;1726124204049778785
17;10000;10;0;4;13000000000;118291;1726124204059814903
18;10000;10;0;4;13000000000;101412;1726124204069774737
19;10000;10;0;4;13000000000;103984;1726124204079785661
20;10000;10;0;4;13000000000;102073;1726124204089778848
21;10000;10;0;4;13000000000;120540;1726124204099736063
22;10000;10;0;4;13000000000;99831;1726124204109787014
23;10000;10;0;4;13000000000;115612;1726124204119806965
24;10000;10;0;4;13000000000;99845;1726124204129787974
25;10000;10;0;4;13000000000;156942;1726124204139810739
26;10000;10;0;4;13000000000;99835;1726124204149785566
27;10000;10;0;4;13000000000;115959;1726124204159784241
28;10000;10;0;4;13000000000;99493;1726124204169819461
29;10000;10;0;4;13000000000;114068;1726124204179796644
30;10000;10;0;4;13000000000;99287;1726124204189790234
31;10000;10;0;4;13000000000;113168;1726124204199798269
32;10000;10;0;4;13000000000;101623;1726124204209779974
33;10000;10;0;4;13000000000;104138;1726124204219793659
34;10000;10;0;4;13000000000;101843;1726124204229782163
35;10000;10;0;4;13000000000;103910;1726124204239792447
36;10000;10;0;4;13000000000;101576;1726124204249775888
37;10000;10;0;4;13000000000;103567;1726124204259793905
38;10000;10;0;4;13000000000;101682;1726124204269775951
39;10000;10;0;4;13000000000;103779;1726124204279798710
40;10000;10;0;4;13000000000;110035;1726124204289718398
41;10000;10;0;4;13000000000;104106;1726124204299787019
42;10000;10;0;4;13000000000;101393;1726124204309760520
43;10000;10;0;4;13000000000;103225;1726124204319799839
44;10000;10;0;4;13000000000;101545;1726124204329763904
45;10000;10;0;4;13000000000;103504;1726124204339801734
46;10000;10;0;4;13000000000;101759;1726124204349763904
47;10000;10;0;4;13000000000;103751;1726124204359789761
48;10000;10;0;4;13000000000;101369;1726124204369785077
49;10000;10;0;4;13000000000;103520;1726124204379795818
