Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;200;10;0;1;4000000000;190060;1726112668101724575
1;200;10;0;1;4000000000;256475;1726112668111761520
2;200;10;0;1;4000000000;212391;1726112668121738831
3;200;10;0;1;4000000000;199260;1726112668131701767
4;200;10;0;1;4000000000;81094;1726112668141655531
5;200;10;0;1;4000000000;82360;1726112668151652491
6;200;10;0;1;4000000000;80297;1726112668161655993
7;200;10;0;1;4000000000;81964;1726112668171652501
8;200;10;0;1;4000000000;82316;1726112668181655058
9;200;10;0;1;4000000000;83554;1726112668191655375
10;200;10;0;1;4000000000;82986;1726112668201657845
11;200;10;0;1;4000000000;83870;1726112668211656718
12;200;10;0;1;4000000000;82026;1726112668221655560
13;200;10;0;1;4000000000;90209;1726112668231660563
14;200;10;0;1;4000000000;84748;1726112668241655341
15;200;10;0;1;4000000000;83891;1726112668251656103
16;200;10;0;1;4000000000;82535;1726112668261656013
17;200;10;0;1;4000000000;83906;1726112668271655942
18;200;10;0;1;4000000000;80540;1726112668281659016
19;200;10;0;1;4000000000;81577;1726112668291656286
20;200;10;0;1;4000000000;80311;1726112668301658820
21;200;10;0;1;4000000000;81654;1726112668311657863
22;200;10;0;1;4000000000;80421;1726112668321657099
23;200;10;0;1;4000000000;88393;1726112668331672305
24;200;10;0;1;4000000000;80352;1726112668341661394
25;200;10;0;1;4000000000;81851;1726112668351658881
26;200;10;0;1;4000000000;80772;1726112668361658346
27;200;10;0;1;4000000000;82339;1726112668371656916
28;200;10;0;1;4000000000;80672;1726112668381662032
29;200;10;0;1;4000000000;81127;1726112668391659258
30;200;10;0;1;4000000000;80541;1726112668401656602
31;200;10;0;1;4000000000;82262;1726112668411663599
32;200;10;0;1;4000000000;79996;1726112668421663222
33;200;10;0;1;4000000000;81336;1726112668431659257
34;200;10;0;1;4000000000;80799;1726112668441661434
35;200;10;0;1;4000000000;81447;1726112668451659700
36;200;10;0;1;4000000000;80380;1726112668461662311
37;200;10;0;1;4000000000;81584;1726112668471662436
38;200;10;0;1;4000000000;80426;1726112668481660976
39;200;10;0;1;4000000000;81572;1726112668491662374
40;200;10;0;1;4000000000;80754;1726112668501661054
41;200;10;0;1;4000000000;81741;1726112668511661841
42;200;10;0;1;4000000000;80574;1726112668521661495
43;200;10;0;1;4000000000;81990;1726112668531660005
44;200;10;0;1;4000000000;80207;1726112668541662169
45;200;10;0;1;4000000000;81294;1726112668551661284
46;200;10;0;1;4000000000;80049;1726112668561662500
47;200;10;0;1;4000000000;81103;1726112668571662855
48;200;10;0;1;4000000000;80025;1726112668581664941
49;200;10;0;1;4000000000;81480;1726112668591662500
