Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;100000;10;0;2;2000000000;529944;1726126943597268930
1;100000;10;0;2;2000000000;489547;1726126943606959918
2;100000;10;0;2;2000000000;488727;1726126943616953597
3;100000;10;0;2;2000000000;463307;1726126943626942643
4;100000;10;0;2;2000000000;499907;1726126943636928746
5;100000;10;0;2;2000000000;489964;1726126943646918115
6;100000;10;0;2;2000000000;495513;1726126943656934006
7;100000;10;0;2;2000000000;504820;1726126943666942797
8;100000;10;0;2;2000000000;477298;1726126943676922169
9;100000;10;0;2;2000000000;398308;1726126943686875841
10;100000;10;0;2;2000000000;361607;1726126943696846738
11;100000;10;0;2;2000000000;349400;1726126943706856811
12;100000;10;0;2;2000000000;344823;1726126943716840444
13;100000;10;0;2;2000000000;347312;1726126943726854727
14;100000;10;0;2;2000000000;398689;1726126943736879223
15;100000;10;0;2;2000000000;380573;1726126943746865724
16;100000;10;0;2;2000000000;358775;1726126943756854324
17;100000;10;0;2;2000000000;347659;1726126943766851903
18;100000;10;0;2;2000000000;344367;1726126943776851968
19;100000;10;0;2;2000000000;338019;1726126943786853641
20;100000;10;0;2;2000000000;335725;1726126943796849101
21;100000;10;0;2;2000000000;339510;1726126943806852305
22;100000;10;0;2;2000000000;335511;1726126943816849047
23;100000;10;0;2;2000000000;358578;1726126943826850851
24;100000;10;0;2;2000000000;328512;1726126943836848124
25;100000;10;0;2;2000000000;324098;1726126943846849378
26;100000;10;0;2;2000000000;325556;1726126943856851306
27;100000;10;0;2;2000000000;327469;1726126943866852819
28;100000;10;0;2;2000000000;324730;1726126943876849781
29;100000;10;0;2;2000000000;323635;1726126943886850217
30;100000;10;0;2;2000000000;321679;1726126943896849136
31;100000;10;0;2;2000000000;321497;1726126943906849479
32;100000;10;0;2;2000000000;320636;1726126943916850216
33;100000;10;0;2;2000000000;322454;1726126943926850006
34;100000;10;0;2;2000000000;319642;1726126943936853303
35;100000;10;0;2;2000000000;321288;1726126943946850658
36;100000;10;0;2;2000000000;318856;1726126943956817378
37;100000;10;0;2;2000000000;369210;1726126943966875582
38;100000;10;0;2;2000000000;485397;1726126943976946521
39;100000;10;0;2;2000000000;530493;1726126943986967989
40;100000;10;0;2;2000000000;480638;1726126943996942398
41;100000;10;0;2;2000000000;480057;1726126944006942765
42;100000;10;0;2;2000000000;484847;1726126944016950032
43;100000;10;0;2;2000000000;499554;1726126944026971131
44;100000;10;0;2;2000000000;503100;1726126944036958361
45;100000;10;0;2;2000000000;497256;1726126944046974438
46;100000;10;0;2;2000000000;508157;1726126944056967340
47;100000;10;0;2;2000000000;499890;1726126944066968261
48;100000;10;0;2;2000000000;546457;1726126944077103378
49;100000;10;0;2;2000000000;503494;1726126944086961076
