Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;250000;10;0;5;4000000000;1458500;1726129623303244501
1;250000;10;0;5;4000000000;1287528;1726129623313180891
2;250000;10;0;5;4000000000;1415361;1726129623323275968
3;250000;10;0;5;4000000000;1365929;1726129623333222534
4;250000;10;0;5;4000000000;1174726;1726129623343141835
5;250000;10;0;5;4000000000;1216666;1726129623353160556
6;250000;10;0;5;4000000000;1460033;1726129623363294135
7;250000;10;0;5;4000000000;1282733;1726129623373278148
8;250000;10;0;5;4000000000;1278500;1726129623383274016
9;250000;10;0;5;4000000000;1234112;1726129623393211991
10;250000;10;0;5;4000000000;1293110;1726129623403256133
11;250000;10;0;5;4000000000;1253445;1726129623413271580
12;250000;10;0;5;4000000000;1240632;1726129623423289681
13;250000;10;0;5;4000000000;1205387;1726129623433249538
14;250000;10;0;5;4000000000;1300952;1726129623443260405
15;250000;10;0;5;4000000000;1216263;1726129623453236723
16;250000;10;0;5;4000000000;972335;1726129623463121703
17;250000;10;0;5;4000000000;932672;1726129623473123986
18;250000;10;0;5;4000000000;928265;1726129623483124230
19;250000;10;0;5;4000000000;899859;1726129623493113827
20;250000;10;0;5;4000000000;944214;1726129623503089368
21;250000;10;0;5;4000000000;899869;1726129623513117176
22;250000;10;0;5;4000000000;897596;1726129623523115082
23;250000;10;0;5;4000000000;1186362;1726129623533112753
24;250000;10;0;5;4000000000;882748;1726129623543125646
25;250000;10;0;5;4000000000;919557;1726129623553110748
26;250000;10;0;5;4000000000;1007526;1726129623563169480
27;250000;10;0;5;4000000000;924719;1726129623573132075
28;250000;10;0;5;4000000000;896519;1726129623583117932
29;250000;10;0;5;4000000000;881487;1726129623593123240
30;250000;10;0;5;4000000000;769696;1726129623603104168
31;250000;10;0;5;4000000000;743340;1726129623613099357
32;250000;10;0;5;4000000000;754619;1726129623623100894
33;250000;10;0;5;4000000000;742146;1726129623633105707
34;250000;10;0;5;4000000000;760634;1726129623643101970
35;250000;10;0;5;4000000000;754929;1726129623653104564
36;250000;10;0;5;4000000000;762317;1726129623663107212
37;250000;10;0;5;4000000000;748333;1726129623673134173
38;250000;10;0;5;4000000000;762356;1726129623683103713
39;250000;10;0;5;4000000000;752688;1726129623693103831
40;250000;10;0;5;4000000000;756983;1726129623703101083
41;250000;10;0;5;4000000000;740233;1726129623713100836
42;250000;10;0;5;4000000000;760959;1726129623723104501
43;250000;10;0;5;4000000000;743221;1726129623733102269
44;250000;10;0;5;4000000000;751087;1726129623743101625
45;250000;10;0;5;4000000000;748446;1726129623753102172
46;250000;10;0;5;4000000000;763354;1726129623763104973
47;250000;10;0;5;4000000000;744528;1726129623773103319
48;250000;10;0;5;4000000000;756805;1726129623783103790
49;250000;10;0;5;4000000000;742231;1726129623793103873
