Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;400;10;0;5;3000000000;335289;1726115561894607149
1;400;10;0;5;3000000000;303876;1726115561904572607
2;400;10;0;5;3000000000;279078;1726115561914550011
3;400;10;0;5;3000000000;285853;1726115561924566023
4;400;10;0;5;3000000000;331204;1726115561934587041
5;400;10;0;5;3000000000;365855;1726115561944618894
6;400;10;0;5;3000000000;371815;1726115561954628609
7;400;10;0;5;3000000000;339485;1726115561964604223
8;400;10;0;5;3000000000;339028;1726115561974588941
9;400;10;0;5;3000000000;360061;1726115561984625038
10;400;10;0;5;3000000000;387555;1726115561994650241
11;400;10;0;5;3000000000;344315;1726115562004596629
12;400;10;0;5;3000000000;354583;1726115562014622279
13;400;10;0;5;3000000000;342656;1726115562024606696
14;400;10;0;5;3000000000;341663;1726115562034629029
15;400;10;0;5;3000000000;321367;1726115562044599694
16;400;10;0;5;3000000000;310748;1726115562054604130
17;400;10;0;5;3000000000;322771;1726115562064603848
18;400;10;0;5;3000000000;274083;1726115562074574503
19;400;10;0;5;3000000000;204052;1726115562084516666
20;400;10;0;5;3000000000;150718;1726115562094479372
21;400;10;0;5;3000000000;179955;1726115562104464953
22;400;10;0;5;3000000000;225488;1726115562114510413
23;400;10;0;5;3000000000;190655;1726115562124497025
24;400;10;0;5;3000000000;162194;1726115562134483474
25;400;10;0;5;3000000000;134433;1726115562144471023
26;400;10;0;5;3000000000;120508;1726115562154463776
27;400;10;0;5;3000000000;116871;1726115562164460602
28;400;10;0;5;3000000000;96199;1726115562174447119
29;400;10;0;5;3000000000;89003;1726115562184443227
30;400;10;0;5;3000000000;88090;1726115562194443344
31;400;10;0;5;3000000000;95448;1726115562204418279
32;400;10;0;5;3000000000;86053;1726115562214412302
33;400;10;0;5;3000000000;75689;1726115562224403638
34;400;10;0;5;3000000000;73957;1726115562234403048
35;400;10;0;5;3000000000;72481;1726115562244403233
36;400;10;0;5;3000000000;81266;1726115562254410541
37;400;10;0;5;3000000000;97064;1726115562264418806
38;400;10;0;5;3000000000;96164;1726115562274415022
39;400;10;0;5;3000000000;103153;1726115562284422404
40;400;10;0;5;3000000000;102150;1726115562294418606
41;400;10;0;5;3000000000;106485;1726115562304421488
42;400;10;0;5;3000000000;139613;1726115562314444727
43;400;10;0;5;3000000000;189935;1726115562324495127
44;400;10;0;5;3000000000;188470;1726115562334527572
45;400;10;0;5;3000000000;193170;1726115562344491795
46;400;10;0;5;3000000000;186937;1726115562354525469
47;400;10;0;5;3000000000;155261;1726115562364490195
48;400;10;0;5;3000000000;187830;1726115562374525349
49;400;10;0;5;3000000000;188933;1726115562384519965
