Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;600;10;0;4;1000000000;345524;1726117003820030877
1;600;10;0;4;1000000000;306293;1726117003826717762
2;600;10;0;4;1000000000;343686;1726117003836179206
3;600;10;0;4;1000000000;288054;1726117003846169930
4;600;10;0;4;1000000000;354857;1726117003856193452
5;600;10;0;4;1000000000;314361;1726117003866207882
6;600;10;0;4;1000000000;346405;1726117003876189089
7;600;10;0;4;1000000000;285474;1726117003886177750
8;600;10;0;4;1000000000;289190;1726117003896144986
9;600;10;0;4;1000000000;279273;1726117003906174126
10;600;10;0;4;1000000000;276722;1726117003916135592
11;600;10;0;4;1000000000;285685;1726117003926178160
12;600;10;0;4;1000000000;276082;1726117003936132711
13;600;10;0;4;1000000000;280953;1726117003946175647
14;600;10;0;4;1000000000;276543;1726117003956147786
15;600;10;0;4;1000000000;283366;1726117003966191267
16;600;10;0;4;1000000000;274590;1726117003976180591
17;600;10;0;4;1000000000;279808;1726117003986146492
18;600;10;0;4;1000000000;294213;1726117003996119497
19;600;10;0;4;1000000000;288876;1726117004006174887
20;600;10;0;4;1000000000;275645;1726117004016135759
21;600;10;0;4;1000000000;284361;1726117004026183118
22;600;10;0;4;1000000000;252661;1726117004036121293
23;600;10;0;4;1000000000;248351;1726117004046144127
24;600;10;0;4;1000000000;253269;1726117004056119129
25;600;10;0;4;1000000000;244653;1726117004066150699
26;600;10;0;4;1000000000;252213;1726117004076113830
27;600;10;0;4;1000000000;248672;1726117004086154090
28;600;10;0;4;1000000000;245845;1726117004096103841
29;600;10;0;4;1000000000;247829;1726117004106145004
30;600;10;0;4;1000000000;247905;1726117004116151553
31;600;10;0;4;1000000000;244940;1726117004126161266
32;600;10;0;4;1000000000;250166;1726117004136122895
33;600;10;0;4;1000000000;253719;1726117004146145519
34;600;10;0;4;1000000000;213132;1726117004156090080
35;600;10;0;4;1000000000;145036;1726117004166067776
36;600;10;0;4;1000000000;131666;1726117004176059209
37;600;10;0;4;1000000000;124615;1726117004186052155
38;600;10;0;4;1000000000;115866;1726117004196051995
39;600;10;0;4;1000000000;150722;1726117004206083591
40;600;10;0;4;1000000000;147647;1726117004216076154
41;600;10;0;4;1000000000;139086;1726117004226070007
42;600;10;0;4;1000000000;129152;1726117004236065105
43;600;10;0;4;1000000000;93109;1726117004246039491
44;600;10;0;4;1000000000;88242;1726117004256036157
45;600;10;0;4;1000000000;88209;1726117004266035416
46;600;10;0;4;1000000000;88441;1726117004276036990
47;600;10;0;4;1000000000;151368;1726117004286082952
48;600;10;0;4;1000000000;154445;1726117004296046421
49;600;10;0;4;1000000000;153669;1726117004306079939
