Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;100;10;0;3;13000000000;22240587;1726111619920937821
1;100;10;0;3;13000000000;266664;1726111619943062501
2;100;10;0;3;13000000000;78353;1726111619950959864
3;100;10;0;3;13000000000;88462;1726111619960918380
4;100;10;0;3;13000000000;179555;1726111619970998403
5;100;10;0;3;13000000000;165970;1726111619980975679
6;100;10;0;3;13000000000;165799;1726111619991024322
7;100;10;0;3;13000000000;79955;1726111620000931769
8;100;10;0;3;13000000000;79897;1726111620010950312
9;100;10;0;3;13000000000;80042;1726111620020939851
10;100;10;0;3;13000000000;80248;1726111620030956085
11;100;10;0;3;13000000000;80540;1726111620040934199
12;100;10;0;3;13000000000;79995;1726111620050954299
13;100;10;0;3;13000000000;80732;1726111620060934550
14;100;10;0;3;13000000000;80353;1726111620070955319
15;100;10;0;3;13000000000;80362;1726111620080956628
16;100;10;0;3;13000000000;79796;1726111620090954635
17;100;10;0;3;13000000000;80469;1726111620100958537
18;100;10;0;3;13000000000;79774;1726111620110918713
19;100;10;0;3;13000000000;79910;1726111620120957933
20;100;10;0;3;13000000000;78966;1726111620130955722
21;100;10;0;3;13000000000;80663;1726111620140950571
22;100;10;0;3;13000000000;78912;1726111620150911086
23;100;10;0;3;13000000000;80306;1726111620160956906
24;100;10;0;3;13000000000;103756;1726111620170956335
25;100;10;0;3;13000000000;74500;1726111620185843606
26;100;10;0;3;13000000000;79508;1726111620190964247
27;100;10;0;3;13000000000;80023;1726111620200952949
28;100;10;0;3;13000000000;79105;1726111620210958750
29;100;10;0;3;13000000000;79937;1726111620220956564
30;100;10;0;3;13000000000;80703;1726111620230923437
31;100;10;0;3;13000000000;82052;1726111620240960519
32;100;10;0;3;13000000000;78968;1726111620250959303
33;100;10;0;3;13000000000;80734;1726111620260901325
34;100;10;0;3;13000000000;79546;1726111620270960551
35;100;10;0;3;13000000000;80158;1726111620280960406
36;100;10;0;3;13000000000;78982;1726111620290919076
37;100;10;0;3;13000000000;80263;1726111620300959060
38;100;10;0;3;13000000000;79000;1726111620310965316
39;100;10;0;3;13000000000;80709;1726111620320951117
40;100;10;0;3;13000000000;79104;1726111620330959716
41;100;10;0;3;13000000000;80256;1726111620340962489
42;100;10;0;3;13000000000;79115;1726111620350960382
43;100;10;0;3;13000000000;80145;1726111620360960718
44;100;10;0;3;13000000000;78669;1726111620370965768
45;100;10;0;3;13000000000;80136;1726111620380959948
46;100;10;0;3;13000000000;78872;1726111620390960681
47;100;10;0;3;13000000000;80477;1726111620400920706
48;100;10;0;3;13000000000;80076;1726111620410962077
49;100;10;0;3;13000000000;80510;1726111620420963439
