Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;1000000;10;0;3;4000000000;4134931;1726139517662786047
1;1000000;10;0;3;4000000000;4039323;1726139517672761620
2;1000000;10;0;3;4000000000;3897664;1726139517682643612
3;1000000;10;0;3;4000000000;4102007;1726139517692782079
4;1000000;10;0;3;4000000000;3995990;1726139517702808497
5;1000000;10;0;3;4000000000;4105227;1726139517712739039
6;1000000;10;0;3;4000000000;4041118;1726139517722809726
7;1000000;10;0;3;4000000000;4134985;1726139517732773780
8;1000000;10;0;3;4000000000;4178544;1726139517742757751
9;1000000;10;0;3;4000000000;3872851;1726139517752669713
10;1000000;10;0;3;4000000000;3733461;1726139517762595905
11;1000000;10;0;3;4000000000;3704953;1726139517772603338
12;1000000;10;0;3;4000000000;3702911;1726139517782601241
13;1000000;10;0;3;4000000000;3717998;1726139517792782245
14;1000000;10;0;3;4000000000;3695419;1726139517802603930
15;1000000;10;0;3;4000000000;3651572;1726139517812600500
16;1000000;10;0;3;4000000000;3522692;1726139517822603018
17;1000000;10;0;3;4000000000;3490352;1726139517832638746
18;1000000;10;0;3;4000000000;3478981;1726139517842632872
19;1000000;10;0;3;4000000000;3573451;1726139517852606270
20;1000000;10;0;3;4000000000;3534884;1726139517862645896
21;1000000;10;0;3;4000000000;3487776;1726139517872636101
22;1000000;10;0;3;4000000000;3534192;1726139517882646737
23;1000000;10;0;3;4000000000;3471274;1726139517892639958
24;1000000;10;0;3;4000000000;3479404;1726139517902637862
25;1000000;10;0;3;4000000000;3468674;1726139517912636951
26;1000000;10;0;3;4000000000;3483699;1726139517922637858
27;1000000;10;0;3;4000000000;3455789;1726139517932638654
28;1000000;10;0;3;4000000000;3461903;1726139517942649133
29;1000000;10;0;3;4000000000;3447620;1726139517952643713
30;1000000;10;0;3;4000000000;3455184;1726139517962634908
31;1000000;10;0;3;4000000000;3442740;1726139517972635944
32;1000000;10;0;3;4000000000;3439249;1726139517982638845
33;1000000;10;0;3;4000000000;3449309;1726139517992637546
34;1000000;10;0;3;4000000000;3454950;1726139518002638701
35;1000000;10;0;3;4000000000;3357245;1726139518012639757
36;1000000;10;0;3;4000000000;3296547;1726139518022636063
37;1000000;10;0;3;4000000000;3283161;1726139518032638565
38;1000000;10;0;3;4000000000;3284820;1726139518042639340
39;1000000;10;0;3;4000000000;3288474;1726139518052638753
40;1000000;10;0;3;4000000000;3294428;1726139518062650840
41;1000000;10;0;3;4000000000;3418368;1726139518072641325
42;1000000;10;0;3;4000000000;3407619;1726139518082622463
43;1000000;10;0;3;4000000000;3344410;1726139518092604297
44;1000000;10;0;3;4000000000;3379390;1726139518102521896
45;1000000;10;0;3;4000000000;3332240;1726139518112609958
46;1000000;10;0;3;4000000000;3344569;1726139518122607742
47;1000000;10;0;3;4000000000;3358375;1726139518132610420
48;1000000;10;0;3;4000000000;3362131;1726139518142615108
49;1000000;10;0;3;4000000000;3388903;1726139518152643378
