Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;200;10;0;4;13000000000;39171120;1726113674080739603
1;200;10;0;4;13000000000;368579;1726113674119683700
2;200;10;0;4;13000000000;82298;1726113674120747941
3;200;10;0;4;13000000000;194413;1726113674130847742
4;200;10;0;4;13000000000;133181;1726113674140824985
5;200;10;0;4;13000000000;79206;1726113674150785326
6;200;10;0;4;13000000000;78387;1726113674160785096
7;200;10;0;4;13000000000;78014;1726113674170792356
8;200;10;0;4;13000000000;77606;1726113674180786397
9;200;10;0;4;13000000000;77777;1726113674190793116
10;200;10;0;4;13000000000;77810;1726113674200782168
11;200;10;0;4;13000000000;78287;1726113674210790690
12;200;10;0;4;13000000000;77877;1726113674220789151
13;200;10;0;4;13000000000;78380;1726113674230786906
14;200;10;0;4;13000000000;78364;1726113674240791654
15;200;10;0;4;13000000000;77796;1726113674250787010
16;200;10;0;4;13000000000;77785;1726113674260783155
17;200;10;0;4;13000000000;78083;1726113674270788674
18;200;10;0;4;13000000000;78527;1726113674280789023
19;200;10;0;4;13000000000;77797;1726113674290785989
20;200;10;0;4;13000000000;76198;1726113674300760026
21;200;10;0;4;13000000000;76032;1726113674310797578
22;200;10;0;4;13000000000;83132;1726113674320771421
23;200;10;0;4;13000000000;76874;1726113674330792879
24;200;10;0;4;13000000000;76195;1726113674340795916
25;200;10;0;4;13000000000;76494;1726113674350796300
26;200;10;0;4;13000000000;75799;1726113674360794917
27;200;10;0;4;13000000000;76237;1726113674370797317
28;200;10;0;4;13000000000;89276;1726113674380761357
29;200;10;0;4;13000000000;77154;1726113674390801301
30;200;10;0;4;13000000000;78149;1726113674400792855
31;200;10;0;4;13000000000;78536;1726113674410786421
32;200;10;0;4;13000000000;77827;1726113674420790174
33;200;10;0;4;13000000000;77619;1726113674430798314
34;200;10;0;4;13000000000;77695;1726113674440792745
35;200;10;0;4;13000000000;78112;1726113674450790994
36;200;10;0;4;13000000000;77828;1726113674460793250
37;200;10;0;4;13000000000;78376;1726113674470787370
38;200;10;0;4;13000000000;78000;1726113674480792513
39;200;10;0;4;13000000000;78019;1726113674490789077
40;200;10;0;4;13000000000;75860;1726113674500800170
41;200;10;0;4;13000000000;76245;1726113674510805586
42;200;10;0;4;13000000000;76031;1726113674520799322
43;200;10;0;4;13000000000;76025;1726113674530799908
44;200;10;0;4;13000000000;75989;1726113674540799620
45;200;10;0;4;13000000000;76106;1726113674550800128
46;200;10;0;4;13000000000;76120;1726113674560802862
47;200;10;0;4;13000000000;76220;1726113674570802178
48;200;10;0;4;13000000000;76060;1726113674580802971
49;200;10;0;4;13000000000;76353;1726113674590802678
