Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;600;10;0;3;4000000000;385237;1726116759567889987
1;600;10;0;3;4000000000;390690;1726116759577120309
2;600;10;0;3;4000000000;284223;1726116759587016889
3;600;10;0;3;4000000000;396511;1726116759597129882
4;600;10;0;3;4000000000;394814;1726116759607115651
5;600;10;0;3;4000000000;441521;1726116759617126682
6;600;10;0;3;4000000000;382867;1726116759627137259
7;600;10;0;3;4000000000;377683;1726116759637096671
8;600;10;0;3;4000000000;270450;1726116759647015966
9;600;10;0;3;4000000000;113725;1726116759656903535
10;600;10;0;3;4000000000;101580;1726116759666899728
11;600;10;0;3;4000000000;100508;1726116759676902245
12;600;10;0;3;4000000000;96378;1726116759686930217
13;600;10;0;3;4000000000;94439;1726116759696925872
14;600;10;0;3;4000000000;92311;1726116759706923757
15;600;10;0;3;4000000000;95885;1726116759716925194
16;600;10;0;3;4000000000;91282;1726116759726922868
17;600;10;0;3;4000000000;90672;1726116759736926903
18;600;10;0;3;4000000000;100248;1726116759746935326
19;600;10;0;3;4000000000;111291;1726116759756934529
20;600;10;0;3;4000000000;87400;1726116759766928270
21;600;10;0;3;4000000000;90628;1726116759776931988
22;600;10;0;3;4000000000;85925;1726116759786927804
23;600;10;0;3;4000000000;95992;1726116759796935450
24;600;10;0;3;4000000000;90735;1726116759806934275
25;600;10;0;3;4000000000;93854;1726116759816936097
26;600;10;0;3;4000000000;88636;1726116759826941074
27;600;10;0;3;4000000000;93148;1726116759836934497
28;600;10;0;3;4000000000;88494;1726116759846932793
29;600;10;0;3;4000000000;91330;1726116759856934342
30;600;10;0;3;4000000000;91402;1726116759866936477
31;600;10;0;3;4000000000;93792;1726116759876933466
32;600;10;0;3;4000000000;90068;1726116759886938375
33;600;10;0;3;4000000000;98267;1726116759896931126
34;600;10;0;3;4000000000;94000;1726116759906939232
35;600;10;0;3;4000000000;91054;1726116759916934448
36;600;10;0;3;4000000000;90808;1726116759926935769
37;600;10;0;3;4000000000;91666;1726116759936937236
38;600;10;0;3;4000000000;87775;1726116759946936010
39;600;10;0;3;4000000000;91682;1726116759956935317
40;600;10;0;3;4000000000;88945;1726116759966937217
41;600;10;0;3;4000000000;92178;1726116759976936340
42;600;10;0;3;4000000000;88611;1726116759986932815
43;600;10;0;3;4000000000;91598;1726116759996939390
44;600;10;0;3;4000000000;87610;1726116760006933785
45;600;10;0;3;4000000000;91117;1726116760016937879
46;600;10;0;3;4000000000;89557;1726116760026936223
47;600;10;0;3;4000000000;90860;1726116760036935439
48;600;10;0;3;4000000000;89350;1726116760046940089
49;600;10;0;3;4000000000;91942;1726116760056938367
