Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;500000;10;0;3;1000000000;1848362;1726132392889564453
1;500000;10;0;3;1000000000;2188613;1726132392899554273
2;500000;10;0;3;1000000000;1865799;1726132392909585555
3;500000;10;0;3;1000000000;1848051;1726132392919573320
4;500000;10;0;3;1000000000;1561445;1726132392929471704
5;500000;10;0;3;1000000000;1499045;1726132392939449300
6;500000;10;0;3;1000000000;1453232;1726132392949444332
7;500000;10;0;3;1000000000;1425907;1726132392959435796
8;500000;10;0;3;1000000000;1400530;1726132392969434427
9;500000;10;0;3;1000000000;1400007;1726132392979433215
10;500000;10;0;3;1000000000;1358684;1726132392989431374
11;500000;10;0;3;1000000000;1354372;1726132392999433185
12;500000;10;0;3;1000000000;1419440;1726132393009440278
13;500000;10;0;3;1000000000;1645142;1726132393019495653
14;500000;10;0;3;1000000000;1650834;1726132393029466619
15;500000;10;0;3;1000000000;1669168;1726132393039467718
16;500000;10;0;3;1000000000;1694984;1726132393049459748
17;500000;10;0;3;1000000000;1847179;1726132393059530604
18;500000;10;0;3;1000000000;1710366;1726132393069531490
19;500000;10;0;3;1000000000;1723591;1726132393079526947
20;500000;10;0;3;1000000000;1664858;1726132393089515798
21;500000;10;0;3;1000000000;1715404;1726132393099537784
22;500000;10;0;3;1000000000;1662976;1726132393109519600
23;500000;10;0;3;1000000000;1706447;1726132393119515699
24;500000;10;0;3;1000000000;1667040;1726132393129538289
25;500000;10;0;3;1000000000;1704210;1726132393139538656
26;500000;10;0;3;1000000000;1680482;1726132393149525359
27;500000;10;0;3;1000000000;1758470;1726132393159543272
28;500000;10;0;3;1000000000;1682041;1726132393169533173
29;500000;10;0;3;1000000000;1755178;1726132393179530763
30;500000;10;0;3;1000000000;1695141;1726132393189524836
31;500000;10;0;3;1000000000;1727231;1726132393199535700
32;500000;10;0;3;1000000000;1740755;1726132393209606339
33;500000;10;0;3;1000000000;1718664;1726132393219527550
34;500000;10;0;3;1000000000;1666461;1726132393229534271
35;500000;10;0;3;1000000000;1791506;1726132393239540773
36;500000;10;0;3;1000000000;1769950;1726132393249552668
37;500000;10;0;3;1000000000;1830619;1726132393259562981
38;500000;10;0;3;1000000000;1724269;1726132393269542652
39;500000;10;0;3;1000000000;1771188;1726132393279538709
40;500000;10;0;3;1000000000;1716776;1726132393289557750
41;500000;10;0;3;1000000000;1776363;1726132393299556698
42;500000;10;0;3;1000000000;1680677;1726132393309537830
43;500000;10;0;3;1000000000;1722497;1726132393319533045
44;500000;10;0;3;1000000000;1666629;1726132393329529301
45;500000;10;0;3;1000000000;1711802;1726132393339519392
46;500000;10;0;3;1000000000;1670783;1726132393349520296
47;500000;10;0;3;1000000000;1678975;1726132393359507904
48;500000;10;0;3;1000000000;1596756;1726132393369501631
49;500000;10;0;3;1000000000;1651798;1726132393379512015
