Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;10000;10;0;1;4000000000;198808;1726123218365935668
1;10000;10;0;1;4000000000;199793;1726123218375954781
2;10000;10;0;1;4000000000;205716;1726123218385957190
3;10000;10;0;1;4000000000;180873;1726123218395911523
4;10000;10;0;1;4000000000;110205;1726123218405868412
5;10000;10;0;1;4000000000;108389;1726123218415856518
6;10000;10;0;1;4000000000;105372;1726123218425871300
7;10000;10;0;1;4000000000;107186;1726123218435875204
8;10000;10;0;1;4000000000;106461;1726123218445872227
9;10000;10;0;1;4000000000;107621;1726123218455869704
10;10000;10;0;1;4000000000;105844;1726123218465868236
11;10000;10;0;1;4000000000;107774;1726123218475883676
12;10000;10;0;1;4000000000;106812;1726123218485873524
13;10000;10;0;1;4000000000;114938;1726123218495878944
14;10000;10;0;1;4000000000;108912;1726123218505873395
15;10000;10;0;1;4000000000;106921;1726123218515884042
16;10000;10;0;1;4000000000;103481;1726123218525876045
17;10000;10;0;1;4000000000;106086;1726123218535870545
18;10000;10;0;1;4000000000;103545;1726123218545874743
19;10000;10;0;1;4000000000;106167;1726123218555878409
20;10000;10;0;1;4000000000;103471;1726123218565871863
21;10000;10;0;1;4000000000;106069;1726123218575878701
22;10000;10;0;1;4000000000;103006;1726123218585876224
23;10000;10;0;1;4000000000;105835;1726123218595888073
24;10000;10;0;1;4000000000;102933;1726123218605878199
25;10000;10;0;1;4000000000;106118;1726123218615874284
26;10000;10;0;1;4000000000;103138;1726123218625873362
27;10000;10;0;1;4000000000;105914;1726123218635871950
28;10000;10;0;1;4000000000;103205;1726123218645873124
29;10000;10;0;1;4000000000;106517;1726123218655888856
30;10000;10;0;1;4000000000;103508;1726123218665874766
31;10000;10;0;1;4000000000;105774;1726123218675874703
32;10000;10;0;1;4000000000;103215;1726123218685875297
33;10000;10;0;1;4000000000;105843;1726123218695872997
34;10000;10;0;1;4000000000;103181;1726123218705872973
35;10000;10;0;1;4000000000;106186;1726123218715876712
36;10000;10;0;1;4000000000;102872;1726123218725877686
37;10000;10;0;1;4000000000;106675;1726123218735877109
38;10000;10;0;1;4000000000;103889;1726123218745875348
39;10000;10;0;1;4000000000;105616;1726123218755874382
40;10000;10;0;1;4000000000;103511;1726123218765876093
41;10000;10;0;1;4000000000;105719;1726123218775874377
42;10000;10;0;1;4000000000;103803;1726123218785877323
43;10000;10;0;1;4000000000;105880;1726123218795880466
44;10000;10;0;1;4000000000;103904;1726123218805879044
45;10000;10;0;1;4000000000;105623;1726123218815872975
46;10000;10;0;1;4000000000;103313;1726123218825880549
47;10000;10;0;1;4000000000;105627;1726123218835878721
48;10000;10;0;1;4000000000;102808;1726123218845877904
49;10000;10;0;1;4000000000;106111;1726123218855876760
