Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;100000;10;0;3;4000000000;727217;1726127306327801689
1;100000;10;0;3;4000000000;726741;1726127306337844398
2;100000;10;0;3;4000000000;609504;1726127306347703410
3;100000;10;0;3;4000000000;743505;1726127306357832571
4;100000;10;0;3;4000000000;736699;1726127306367873427
5;100000;10;0;3;4000000000;770189;1726127306377829830
6;100000;10;0;3;4000000000;690210;1726127306387905053
7;100000;10;0;3;4000000000;765534;1726127306397817132
8;100000;10;0;3;4000000000;632150;1726127306407721609
9;100000;10;0;3;4000000000;412976;1726127306417607568
10;100000;10;0;3;4000000000;404048;1726127306427605681
11;100000;10;0;3;4000000000;383164;1726127306437602121
12;100000;10;0;3;4000000000;399630;1726127306447607187
13;100000;10;0;3;4000000000;372841;1726127306457608235
14;100000;10;0;3;4000000000;424683;1726127306467554074
15;100000;10;0;3;4000000000;368365;1726127306477612026
16;100000;10;0;3;4000000000;404356;1726127306487611326
17;100000;10;0;3;4000000000;359213;1726127306497610553
18;100000;10;0;3;4000000000;438507;1726127306507616100
19;100000;10;0;3;4000000000;421381;1726127306517631221
20;100000;10;0;3;4000000000;441981;1726127306527626126
21;100000;10;0;3;4000000000;375469;1726127306537622264
22;100000;10;0;3;4000000000;411570;1726127306547619593
23;100000;10;0;3;4000000000;366075;1726127306557619148
24;100000;10;0;3;4000000000;388331;1726127306567610788
25;100000;10;0;3;4000000000;343929;1726127306577609116
26;100000;10;0;3;4000000000;374938;1726127306587615088
27;100000;10;0;3;4000000000;340730;1726127306597608349
28;100000;10;0;3;4000000000;359450;1726127306607607516
29;100000;10;0;3;4000000000;339154;1726127306617607848
30;100000;10;0;3;4000000000;387535;1726127306627614608
31;100000;10;0;3;4000000000;350710;1726127306637613698
32;100000;10;0;3;4000000000;400450;1726127306647612627
33;100000;10;0;3;4000000000;384965;1726127306657618843
34;100000;10;0;3;4000000000;413018;1726127306667616485
35;100000;10;0;3;4000000000;364774;1726127306677615223
36;100000;10;0;3;4000000000;399399;1726127306687617896
37;100000;10;0;3;4000000000;373137;1726127306697616655
38;100000;10;0;3;4000000000;398956;1726127306707621838
39;100000;10;0;3;4000000000;363524;1726127306717614930
40;100000;10;0;3;4000000000;406916;1726127306727619211
41;100000;10;0;3;4000000000;361431;1726127306737612979
42;100000;10;0;3;4000000000;416709;1726127306747624422
43;100000;10;0;3;4000000000;369492;1726127306757618252
44;100000;10;0;3;4000000000;408567;1726127306767615101
45;100000;10;0;3;4000000000;359141;1726127306777600936
46;100000;10;0;3;4000000000;403797;1726127306787622107
47;100000;10;0;3;4000000000;356277;1726127306797618323
48;100000;10;0;3;4000000000;397084;1726127306807619419
49;100000;10;0;3;4000000000;359383;1726127306817619830
