Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;400;10;0;3;13000000000;22418797;1726115131637031351
1;400;10;0;3;13000000000;303069;1726115131659300274
2;400;10;0;3;13000000000;181784;1726115131667098448
3;400;10;0;3;13000000000;167453;1726115131677129590
4;400;10;0;3;13000000000;79176;1726115131687061408
5;400;10;0;3;13000000000;78489;1726115131697058406
6;400;10;0;3;13000000000;78856;1726115131707058389
7;400;10;0;3;13000000000;78112;1726115131717058949
8;400;10;0;3;13000000000;78146;1726115131727056032
9;400;10;0;3;13000000000;78523;1726115131737058342
10;400;10;0;3;13000000000;84697;1726115131747066460
11;400;10;0;3;13000000000;78492;1726115131757060602
12;400;10;0;3;13000000000;78347;1726115131767062193
13;400;10;0;3;13000000000;78371;1726115131777061184
14;400;10;0;3;13000000000;78474;1726115131787039306
15;400;10;0;3;13000000000;80227;1726115131797021207
16;400;10;0;3;13000000000;78364;1726115131807060590
17;400;10;0;3;13000000000;79728;1726115131817063856
18;400;10;0;3;13000000000;76519;1726115131827069326
19;400;10;0;3;13000000000;78305;1726115131837068258
20;400;10;0;3;13000000000;76893;1726115131847070266
21;400;10;0;3;13000000000;84460;1726115131857025425
22;400;10;0;3;13000000000;77072;1726115131867072069
23;400;10;0;3;13000000000;93171;1726115131877015799
24;400;10;0;3;13000000000;78634;1726115131887077349
25;400;10;0;3;13000000000;78158;1726115131897071737
26;400;10;0;3;13000000000;76617;1726115131907070672
27;400;10;0;3;13000000000;77720;1726115131917070117
28;400;10;0;3;13000000000;78802;1726115131927066055
29;400;10;0;3;13000000000;80068;1726115131937034733
30;400;10;0;3;13000000000;79626;1726115131947064891
31;400;10;0;3;13000000000;79885;1726115131957065378
32;400;10;0;3;13000000000;78803;1726115131967065189
33;400;10;0;3;13000000000;79935;1726115131977058019
34;400;10;0;3;13000000000;78383;1726115131987063749
35;400;10;0;3;13000000000;79668;1726115131997066490
36;400;10;0;3;13000000000;78909;1726115132007067955
37;400;10;0;3;13000000000;79668;1726115132017065549
38;400;10;0;3;13000000000;76486;1726115132027074761
39;400;10;0;3;13000000000;70648;1726115132060327539
40;400;10;0;3;13000000000;77633;1726115132067073474
41;400;10;0;3;13000000000;76421;1726115132077074658
42;400;10;0;3;13000000000;77557;1726115132087077367
43;400;10;0;3;13000000000;76447;1726115132097073321
44;400;10;0;3;13000000000;77814;1726115132107074344
45;400;10;0;3;13000000000;76379;1726115132117076019
46;400;10;0;3;13000000000;78020;1726115132127076357
47;400;10;0;3;13000000000;77123;1726115132137076173
48;400;10;0;3;13000000000;77635;1726115132147076782
49;400;10;0;3;13000000000;76355;1726115132157075719
