Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;250000;10;0;3;13000000000;21217872;1726129194403631043
1;250000;10;0;3;13000000000;1646413;1726129194424002110
2;250000;10;0;3;13000000000;862647;1726129194433690389
3;250000;10;0;3;13000000000;884190;1726129194443716009
4;250000;10;0;3;13000000000;708942;1726129194453656447
5;250000;10;0;3;13000000000;695770;1726129194463655172
6;250000;10;0;3;13000000000;677976;1726129194473658483
7;250000;10;0;3;13000000000;690018;1726129194483629847
8;250000;10;0;3;13000000000;675958;1726129194493657177
9;250000;10;0;3;13000000000;681310;1726129194503656525
10;250000;10;0;3;13000000000;673786;1726129194513657247
11;250000;10;0;3;13000000000;681268;1726129194523655923
12;250000;10;0;3;13000000000;673801;1726129194533658202
13;250000;10;0;3;13000000000;703160;1726129194543667195
14;250000;10;0;3;13000000000;680762;1726129194553659054
15;250000;10;0;3;13000000000;688625;1726129194563657402
16;250000;10;0;3;13000000000;673639;1726129194573661100
17;250000;10;0;3;13000000000;727903;1726129194583621632
18;250000;10;0;3;13000000000;675128;1726129194593618229
19;250000;10;0;3;13000000000;694872;1726129194603668973
20;250000;10;0;3;13000000000;661539;1726129194613664352
21;250000;10;0;3;13000000000;717399;1726129194623620959
22;250000;10;0;3;13000000000;662537;1726129194633665268
23;250000;10;0;3;13000000000;767502;1726129194643716357
24;250000;10;0;3;13000000000;663076;1726129194653666646
25;250000;10;0;3;13000000000;711980;1726129194663703370
26;250000;10;0;3;13000000000;660795;1726129194673667547
27;250000;10;0;3;13000000000;706007;1726129194683662540
28;250000;10;0;3;13000000000;661767;1726129194693666117
29;250000;10;0;3;13000000000;710368;1726129194703663310
30;250000;10;0;3;13000000000;679599;1726129194713661463
31;250000;10;0;3;13000000000;703092;1726129194723666310
32;250000;10;0;3;13000000000;676577;1726129194733663758
33;250000;10;0;3;13000000000;704751;1726129194743669986
34;250000;10;0;3;13000000000;674827;1726129194753659657
35;250000;10;0;3;13000000000;692075;1726129194763660822
36;250000;10;0;3;13000000000;676866;1726129194773662311
37;250000;10;0;3;13000000000;686967;1726129194783659968
38;250000;10;0;3;13000000000;676987;1726129194793665140
39;250000;10;0;3;13000000000;677203;1726129194803662270
40;250000;10;0;3;13000000000;673691;1726129194813662496
41;250000;10;0;3;13000000000;687682;1726129194823658324
42;250000;10;0;3;13000000000;671389;1726129194858209353
43;250000;10;0;3;13000000000;687046;1726129194863662496
44;250000;10;0;3;13000000000;673178;1726129194873660613
45;250000;10;0;3;13000000000;682773;1726129194883664416
46;250000;10;0;3;13000000000;675372;1726129194893664511
47;250000;10;0;3;13000000000;717973;1726129194903665691
48;250000;10;0;3;13000000000;660467;1726129194913670115
49;250000;10;0;3;13000000000;671696;1726129194923673575
