Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;600;10;0;6;2000000000;290708;1726117676427442336
1;600;10;0;6;2000000000;361758;1726117676437470350
2;600;10;0;6;2000000000;308057;1726117676447458765
3;600;10;0;6;2000000000;329790;1726117676457450906
4;600;10;0;6;2000000000;277403;1726117676467411822
5;600;10;0;6;2000000000;356429;1726117676477463368
6;600;10;0;6;2000000000;248468;1726117676487410680
7;600;10;0;6;2000000000;328697;1726117676497448749
8;600;10;0;6;2000000000;284112;1726117676507428789
9;600;10;0;6;2000000000;193386;1726117676517365681
10;600;10;0;6;2000000000;217084;1726117676527387656
11;600;10;0;6;2000000000;237833;1726117676537390000
12;600;10;0;6;2000000000;215543;1726117676547409661
13;600;10;0;6;2000000000;229750;1726117676557407036
14;600;10;0;6;2000000000;200184;1726117676567359071
15;600;10;0;6;2000000000;201720;1726117676577383285
16;600;10;0;6;2000000000;207764;1726117676587361299
17;600;10;0;6;2000000000;202497;1726117676597357218
18;600;10;0;6;2000000000;196191;1726117676607387029
19;600;10;0;6;2000000000;264384;1726117676617419975
20;600;10;0;6;2000000000;272545;1726117676627423966
21;600;10;0;6;2000000000;262671;1726117676637412140
22;600;10;0;6;2000000000;241084;1726117676647431146
23;600;10;0;6;2000000000;309889;1726117676657448798
24;600;10;0;6;2000000000;297299;1726117676667428213
25;600;10;0;6;2000000000;280420;1726117676677418854
26;600;10;0;6;2000000000;242000;1726117676687391757
27;600;10;0;6;2000000000;182598;1726117676697342295
28;600;10;0;6;2000000000;176177;1726117676707343753
29;600;10;0;6;2000000000;246213;1726117676717394911
30;600;10;0;6;2000000000;274333;1726117676727415056
31;600;10;0;6;2000000000;285331;1726117676737411233
32;600;10;0;6;2000000000;282184;1726117676747417155
33;600;10;0;6;2000000000;305372;1726117676757423080
34;600;10;0;6;2000000000;293948;1726117676767421349
35;600;10;0;6;2000000000;311089;1726117676777416207
36;600;10;0;6;2000000000;274067;1726117676787414284
37;600;10;0;6;2000000000;272092;1726117676797402982
38;600;10;0;6;2000000000;343356;1726117676807448974
39;600;10;0;6;2000000000;275162;1726117676817436638
40;600;10;0;6;2000000000;282131;1726117676827431674
41;600;10;0;6;2000000000;280724;1726117676837416569
42;600;10;0;6;2000000000;282578;1726117676847413739
43;600;10;0;6;2000000000;290083;1726117676857428678
44;600;10;0;6;2000000000;282412;1726117676867423986
45;600;10;0;6;2000000000;324437;1726117676877456459
46;600;10;0;6;2000000000;317082;1726117676887455418
47;600;10;0;6;2000000000;327553;1726117676897436590
48;600;10;0;6;2000000000;291162;1726117676907428421
49;600;10;0;6;2000000000;289314;1726117676917421322
