Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;5000;10;0;3;13000000000;30849627;1726122158261151796
1;5000;10;0;3;13000000000;360979;1726122158291812740
2;5000;10;0;3;13000000000;133906;1726122158301202326
3;5000;10;0;3;13000000000;92398;1726122158311175814
4;5000;10;0;3;13000000000;89857;1726122158321175244
5;5000;10;0;3;13000000000;90212;1726122158331176408
6;5000;10;0;3;13000000000;89999;1726122158341171561
7;5000;10;0;3;13000000000;89912;1726122158351177193
8;5000;10;0;3;13000000000;89968;1726122158361176704
9;5000;10;0;3;13000000000;90215;1726122158371177397
10;5000;10;0;3;13000000000;90047;1726122158381177064
11;5000;10;0;3;13000000000;90177;1726122158391177593
12;5000;10;0;3;13000000000;89533;1726122158401175647
13;5000;10;0;3;13000000000;89995;1726122158411177384
14;5000;10;0;3;13000000000;89787;1726122158421178380
15;5000;10;0;3;13000000000;89441;1726122158431177397
16;5000;10;0;3;13000000000;90013;1726122158441176782
17;5000;10;0;3;13000000000;89816;1726122158451176724
18;5000;10;0;3;13000000000;89644;1726122158461183596
19;5000;10;0;3;13000000000;90727;1726122158471146621
20;5000;10;0;3;13000000000;89064;1726122158481187160
21;5000;10;0;3;13000000000;87755;1726122158491189225
22;5000;10;0;3;13000000000;87802;1726122158501123339
23;5000;10;0;3;13000000000;89928;1726122158511192067
24;5000;10;0;3;13000000000;87590;1726122158521189259
25;5000;10;0;3;13000000000;87846;1726122158531192631
26;5000;10;0;3;13000000000;87713;1726122158541187299
27;5000;10;0;3;13000000000;88239;1726122158551187982
28;5000;10;0;3;13000000000;88285;1726122158561187117
29;5000;10;0;3;13000000000;89920;1726122158571181799
30;5000;10;0;3;13000000000;90428;1726122158581174898
31;5000;10;0;3;13000000000;90160;1726122158591179294
32;5000;10;0;3;13000000000;89922;1726122158601183321
33;5000;10;0;3;13000000000;89751;1726122158611183880
34;5000;10;0;3;13000000000;90248;1726122158621178105
35;5000;10;0;3;13000000000;90071;1726122158631179031
36;5000;10;0;3;13000000000;89760;1726122158641182335
37;5000;10;0;3;13000000000;90943;1726122158651184476
38;5000;10;0;3;13000000000;90075;1726122158661181134
39;5000;10;0;3;13000000000;87467;1726122158671190207
40;5000;10;0;3;13000000000;87620;1726122158681190957
41;5000;10;0;3;13000000000;88048;1726122158691190413
42;5000;10;0;3;13000000000;87818;1726122158701190719
43;5000;10;0;3;13000000000;87464;1726122158711191057
44;5000;10;0;3;13000000000;87778;1726122158721193032
45;5000;10;0;3;13000000000;87706;1726122158731192691
46;5000;10;0;3;13000000000;87962;1726122158741192270
47;5000;10;0;3;13000000000;87762;1726122158751192386
48;5000;10;0;3;13000000000;88118;1726122158761195455
49;5000;10;0;3;13000000000;87699;1726122158771196987
