Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;850000;10;0;3;8000000000;17922913;1726137894572932370
1;850000;10;0;3;8000000000;5012047;1726137894588257507
2;850000;10;0;3;8000000000;2523211;1726137894593346424
3;850000;10;0;3;8000000000;2583328;1726137894602905047
4;850000;10;0;3;8000000000;2776698;1726137894612954207
5;850000;10;0;3;8000000000;2879565;1726137894622971094
6;850000;10;0;3;8000000000;2797180;1726137894632947452
7;850000;10;0;3;8000000000;2629495;1726137894642906717
8;850000;10;0;3;8000000000;2483137;1726137894652904707
9;850000;10;0;3;8000000000;2476083;1726137894662909470
10;850000;10;0;3;8000000000;2434905;1726137894672906053
11;850000;10;0;3;8000000000;2438983;1726137894682908026
12;850000;10;0;3;8000000000;2429958;1726137894692908736
13;850000;10;0;3;8000000000;2438627;1726137894702908912
14;850000;10;0;3;8000000000;2425654;1726137894712913681
15;850000;10;0;3;8000000000;2434911;1726137894722907549
16;850000;10;0;3;8000000000;2427487;1726137894732911103
17;850000;10;0;3;8000000000;2437439;1726137894742912326
18;850000;10;0;3;8000000000;2440338;1726137894752912146
19;850000;10;0;3;8000000000;2462326;1726137894762911964
20;850000;10;0;3;8000000000;2429157;1726137894772910052
21;850000;10;0;3;8000000000;2397712;1726137894782917892
22;850000;10;0;3;8000000000;2392915;1726137894792914552
23;850000;10;0;3;8000000000;2466903;1726137894802915541
24;850000;10;0;3;8000000000;2396205;1726137894812921525
25;850000;10;0;3;8000000000;2430023;1726137894822917849
26;850000;10;0;3;8000000000;2466510;1726137894832863065
27;850000;10;0;3;8000000000;2505801;1726137894842912659
28;850000;10;0;3;8000000000;2503417;1726137894852915245
29;850000;10;0;3;8000000000;2516343;1726137894862918753
30;850000;10;0;3;8000000000;2476499;1726137894872918312
31;850000;10;0;3;8000000000;2458370;1726137894882912461
32;850000;10;0;3;8000000000;2445101;1726137894892909808
33;850000;10;0;3;8000000000;2501493;1726137894902907897
34;850000;10;0;3;8000000000;2455284;1726137894912914099
35;850000;10;0;3;8000000000;2472199;1726137894922912403
36;850000;10;0;3;8000000000;2466054;1726137894932871037
37;850000;10;0;3;8000000000;2514902;1726137894942914071
38;850000;10;0;3;8000000000;2456763;1726137894952915253
39;850000;10;0;3;8000000000;2480030;1726137894962914521
40;850000;10;0;3;8000000000;2436772;1726137894972911740
41;850000;10;0;3;8000000000;2448203;1726137894982915981
42;850000;10;0;3;8000000000;2436689;1726137894992916535
43;850000;10;0;3;8000000000;2443789;1726137895002918058
44;850000;10;0;3;8000000000;2427705;1726137895012915189
45;850000;10;0;3;8000000000;2445359;1726137895047454141
46;850000;10;0;3;8000000000;2439948;1726137895052913668
47;850000;10;0;3;8000000000;2436950;1726137895062916103
48;850000;10;0;3;8000000000;2430600;1726137895072873666
49;850000;10;0;3;8000000000;2395795;1726137895082923458
