Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;1000;10;0;3;1000000000;230394;1726120189015066996
1;1000;10;0;3;1000000000;242229;1726120189025066313
2;1000;10;0;3;1000000000;202179;1726120189035044732
3;1000;10;0;3;1000000000;262038;1726120189045067015
4;1000;10;0;3;1000000000;186117;1726120189055013758
5;1000;10;0;3;1000000000;165014;1726120189065003166
6;1000;10;0;3;1000000000;159297;1726120189075007338
7;1000;10;0;3;1000000000;153763;1726120189084999447
8;1000;10;0;3;1000000000;191897;1726120189095039899
9;1000;10;0;3;1000000000;190284;1726120189105049642
10;1000;10;0;3;1000000000;203036;1726120189115066819
11;1000;10;0;3;1000000000;191899;1726120189125047930
12;1000;10;0;3;1000000000;189313;1726120189135046982
13;1000;10;0;3;1000000000;194541;1726120189145045338
14;1000;10;0;3;1000000000;199071;1726120189155012927
15;1000;10;0;3;1000000000;197750;1726120189165037673
16;1000;10;0;3;1000000000;205541;1726120189175073092
17;1000;10;0;3;1000000000;206670;1726120189185053108
18;1000;10;0;3;1000000000;198085;1726120189195046211
19;1000;10;0;3;1000000000;209312;1726120189205065754
20;1000;10;0;3;1000000000;203790;1726120189215068796
21;1000;10;0;3;1000000000;202531;1726120189225029401
22;1000;10;0;3;1000000000;203759;1726120189235072993
23;1000;10;0;3;1000000000;206493;1726120189245056453
24;1000;10;0;3;1000000000;204382;1726120189255071662
25;1000;10;0;3;1000000000;198922;1726120189265060892
26;1000;10;0;3;1000000000;207173;1726120189275071880
27;1000;10;0;3;1000000000;209232;1726120189285059450
28;1000;10;0;3;1000000000;209653;1726120189295069792
29;1000;10;0;3;1000000000;211079;1726120189305062836
30;1000;10;0;3;1000000000;189490;1726120189315053696
31;1000;10;0;3;1000000000;188411;1726120189325056549
32;1000;10;0;3;1000000000;186260;1726120189335046634
33;1000;10;0;3;1000000000;179287;1726120189345034651
34;1000;10;0;3;1000000000;164730;1726120189355011755
35;1000;10;0;3;1000000000;152045;1726120189365008338
36;1000;10;0;3;1000000000;146967;1726120189375003572
37;1000;10;0;3;1000000000;170632;1726120189385020619
38;1000;10;0;3;1000000000;174005;1726120189395029591
39;1000;10;0;3;1000000000;182308;1726120189405028630
40;1000;10;0;3;1000000000;157228;1726120189415022470
41;1000;10;0;3;1000000000;170821;1726120189425019268
42;1000;10;0;3;1000000000;149154;1726120189435016052
43;1000;10;0;3;1000000000;145227;1726120189445003579
44;1000;10;0;3;1000000000;126691;1726120189454990109
45;1000;10;0;3;1000000000;130869;1726120189464997890
46;1000;10;0;3;1000000000;133972;1726120189474993293
47;1000;10;0;3;1000000000;133340;1726120189485007108
48;1000;10;0;3;1000000000;134280;1726120189494996387
49;1000;10;0;3;1000000000;132934;1726120189504996352
