Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;250000;10;0;3;8000000000;21147306;1726129114856441326
1;250000;10;0;3;8000000000;1618468;1726129114876760841
2;250000;10;0;3;8000000000;867136;1726129114886497055
3;250000;10;0;3;8000000000;829268;1726129114896561106
4;250000;10;0;3;8000000000;706202;1726129114906466440
5;250000;10;0;3;8000000000;676689;1726129114916463382
6;250000;10;0;3;8000000000;673777;1726129114926465253
7;250000;10;0;3;8000000000;675833;1726129114936463610
8;250000;10;0;3;8000000000;673471;1726129114946468649
9;250000;10;0;3;8000000000;670654;1726129114956466506
10;250000;10;0;3;8000000000;677109;1726129114966466490
11;250000;10;0;3;8000000000;670897;1726129114976462125
12;250000;10;0;3;8000000000;674554;1726129114986467794
13;250000;10;0;3;8000000000;671761;1726129114996465039
14;250000;10;0;3;8000000000;658453;1726129115006472887
15;250000;10;0;3;8000000000;662000;1726129115016474493
16;250000;10;0;3;8000000000;657177;1726129115026476432
17;250000;10;0;3;8000000000;676475;1726129115036433976
18;250000;10;0;3;8000000000;685330;1726129115046423105
19;250000;10;0;3;8000000000;655799;1726129115056474578
20;250000;10;0;3;8000000000;661703;1726129115066477360
21;250000;10;0;3;8000000000;685446;1726129115076412528
22;250000;10;0;3;8000000000;665426;1726129115086474770
23;250000;10;0;3;8000000000;664381;1726129115096473837
24;250000;10;0;3;8000000000;695135;1726129115106470807
25;250000;10;0;3;8000000000;677598;1726129115116470639
26;250000;10;0;3;8000000000;675400;1726129115161056935
27;250000;10;0;3;8000000000;678087;1726129115166472705
28;250000;10;0;3;8000000000;675168;1726129115176428132
29;250000;10;0;3;8000000000;676813;1726129115186470234
30;250000;10;0;3;8000000000;677586;1726129115196476840
31;250000;10;0;3;8000000000;675597;1726129115206470500
32;250000;10;0;3;8000000000;673408;1726129115216472121
33;250000;10;0;3;8000000000;678207;1726129115226474020
34;250000;10;0;3;8000000000;669997;1726129115236443396
35;250000;10;0;3;8000000000;672125;1726129115246471907
36;250000;10;0;3;8000000000;670262;1726129115256471390
37;250000;10;0;3;8000000000;672782;1726129115266472940
38;250000;10;0;3;8000000000;675076;1726129115276467403
39;250000;10;0;3;8000000000;677086;1726129115286477693
40;250000;10;0;3;8000000000;671269;1726129115296472167
41;250000;10;0;3;8000000000;659664;1726129115306482128
42;250000;10;0;3;8000000000;658363;1726129115316480340
43;250000;10;0;3;8000000000;656298;1726129115326481272
44;250000;10;0;3;8000000000;655035;1726129115336481061
45;250000;10;0;3;8000000000;660660;1726129115346481158
46;250000;10;0;3;8000000000;655017;1726129115356484333
47;250000;10;0;3;8000000000;657117;1726129115366481875
48;250000;10;0;3;8000000000;654212;1726129115376481474
49;250000;10;0;3;8000000000;659503;1726129115386483715
