Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;250000;10;0;6;5000000000;1355377;1726095444772353174
1;250000;10;0;6;5000000000;1447559;1726095444782331132
2;250000;10;0;6;5000000000;1587038;1726095444792409172
3;250000;10;0;6;5000000000;1357309;1726095444802268652
4;250000;10;0;6;5000000000;1252771;1726095444812304885
5;250000;10;0;6;5000000000;1381841;1726095444822385210
6;250000;10;0;6;5000000000;1195884;1726095444832244360
7;250000;10;0;6;5000000000;970450;1726095444842182180
8;250000;10;0;6;5000000000;1514242;1726095444852338097
9;250000;10;0;6;5000000000;1073945;1726095444862185761
10;250000;10;0;6;5000000000;1366957;1726095444872332465
11;250000;10;0;6;5000000000;1424411;1726095444882288034
12;250000;10;0;6;5000000000;1338904;1726095444892349444
13;250000;10;0;6;5000000000;1093195;1726095444902191612
14;250000;10;0;6;5000000000;1235534;1726095444912289323
15;250000;10;0;6;5000000000;1246640;1726095444922276380
16;250000;10;0;6;5000000000;1326705;1726095444932263888
17;250000;10;0;6;5000000000;1271292;1726095444942234447
18;250000;10;0;6;5000000000;1357217;1726095444952325710
19;250000;10;0;6;5000000000;1406673;1726095444962336715
20;250000;10;0;6;5000000000;1176395;1726095444972204218
21;250000;10;0;6;5000000000;1539714;1726095444982366167
22;250000;10;0;6;5000000000;1213756;1726095444992231488
23;250000;10;0;6;5000000000;1183634;1726095445002223667
24;250000;10;0;6;5000000000;1329342;1726095445012326946
25;250000;10;0;6;5000000000;1115570;1726095445022200814
26;250000;10;0;6;5000000000;1266744;1726095445032268624
27;250000;10;0;6;5000000000;1415847;1726095445042347372
28;250000;10;0;6;5000000000;1164456;1726095445052213527
29;250000;10;0;6;5000000000;1188659;1726095445062210321
30;250000;10;0;6;5000000000;1407480;1726095445072326617
31;250000;10;0;6;5000000000;1070866;1726095445082194952
32;250000;10;0;6;5000000000;1015936;1726095445092198835
33;250000;10;0;6;5000000000;1316672;1726095445102342160
34;250000;10;0;6;5000000000;1054433;1726095445112206894
35;250000;10;0;6;5000000000;1046283;1726095445122196259
36;250000;10;0;6;5000000000;1507579;1726095445132364045
37;250000;10;0;6;5000000000;1032810;1726095445142184921
38;250000;10;0;6;5000000000;1045079;1726095445152192661
39;250000;10;0;6;5000000000;1401174;1726095445162252737
40;250000;10;0;6;5000000000;1061168;1726095445172201089
41;250000;10;0;6;5000000000;1158708;1726095445182214160
42;250000;10;0;6;5000000000;1354672;1726095445192275738
43;250000;10;0;6;5000000000;1425055;1726095445202297835
44;250000;10;0;6;5000000000;1047917;1726095445212195592
45;250000;10;0;6;5000000000;1179165;1726095445222210431
46;250000;10;0;6;5000000000;1310053;1726095445232299994
47;250000;10;0;6;5000000000;1007873;1726095445242194265
48;250000;10;0;6;5000000000;982032;1726095445252204259
49;250000;10;0;6;5000000000;1231795;1726095445262289064
