Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;1000;10;0;3;15000000000;22410881;1726120477029657093
1;1000;10;0;3;15000000000;300585;1726120477051913500
2;1000;10;0;3;15000000000;195251;1726120477059661734
3;1000;10;0;3;15000000000;120949;1726120477077997278
4;1000;10;0;3;15000000000;82149;1726120477079625069
5;1000;10;0;3;15000000000;80349;1726120477089628113
6;1000;10;0;3;15000000000;81624;1726120477099630033
7;1000;10;0;3;15000000000;80529;1726120477109630328
8;1000;10;0;3;15000000000;81366;1726120477119631421
9;1000;10;0;3;15000000000;80123;1726120477129631776
10;1000;10;0;3;15000000000;81853;1726120477139631261
11;1000;10;0;3;15000000000;80605;1726120477149623560
12;1000;10;0;3;15000000000;81939;1726120477159627344
13;1000;10;0;3;15000000000;80531;1726120477169626335
14;1000;10;0;3;15000000000;80987;1726120477179631488
15;1000;10;0;3;15000000000;80167;1726120477189630149
16;1000;10;0;3;15000000000;81694;1726120477199632307
17;1000;10;0;3;15000000000;81105;1726120477209629469
18;1000;10;0;3;15000000000;82222;1726120477219630607
19;1000;10;0;3;15000000000;80242;1726120477229630297
20;1000;10;0;3;15000000000;79708;1726120477239638113
21;1000;10;0;3;15000000000;78726;1726120477249567882
22;1000;10;0;3;15000000000;79944;1726120477259652444
23;1000;10;0;3;15000000000;86006;1726120477269644436
24;1000;10;0;3;15000000000;81780;1726120477279582532
25;1000;10;0;3;15000000000;78994;1726120477289643018
26;1000;10;0;3;15000000000;79548;1726120477299638598
27;1000;10;0;3;15000000000;78314;1726120477309633822
28;1000;10;0;3;15000000000;79616;1726120477319639440
29;1000;10;0;3;15000000000;78419;1726120477329639638
30;1000;10;0;3;15000000000;81856;1726120477339632402
31;1000;10;0;3;15000000000;80603;1726120477349591494
32;1000;10;0;3;15000000000;82027;1726120477359632046
33;1000;10;0;3;15000000000;80724;1726120477369634568
34;1000;10;0;3;15000000000;82510;1726120477379632148
35;1000;10;0;3;15000000000;80604;1726120477389634614
36;1000;10;0;3;15000000000;82220;1726120477399632210
37;1000;10;0;3;15000000000;80625;1726120477409633231
38;1000;10;0;3;15000000000;81773;1726120477419635027
39;1000;10;0;3;15000000000;80703;1726120477429635923
40;1000;10;0;3;15000000000;81911;1726120477439637843
41;1000;10;0;3;15000000000;80304;1726120477449637388
42;1000;10;0;3;15000000000;81655;1726120477459635499
43;1000;10;0;3;15000000000;80615;1726120477469636058
44;1000;10;0;3;15000000000;81549;1726120477479637028
45;1000;10;0;3;15000000000;80285;1726120477489636318
46;1000;10;0;3;15000000000;81331;1726120477499636303
47;1000;10;0;3;15000000000;80680;1726120477509636967
48;1000;10;0;3;15000000000;81811;1726120477519637036
49;1000;10;0;3;15000000000;80291;1726120477529637319
